Template name; Detection time (UTC); Number of channels; Channel list; Detection value; Threshold; Threshold type; Input threshold; Detection type
template_4; 2012-12-19T22:10:37.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.6006958484649658; 1.017046570777893; MAD; 6; corr
template_4; 2012-12-20T00:58:06.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.5905112028121948; 1.0488804578781128; MAD; 6; corr
template_6; 2012-12-20T02:24:23.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.7933416366577148; 0.6983993649482727; MAD; 6; corr
template_0; 2012-12-20T06:52:41.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8683611154556274; 0.8426876664161682; MAD; 6; corr
template_28; 2012-12-20T08:26:10.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2778757810592651; 1.1512916088104248; MAD; 6; corr
template_70; 2012-12-20T08:33:46.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9260833859443665; 0.8830277919769287; MAD; 6; corr
template_51; 2012-12-20T08:52:33.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3803635835647583; 1.3764032125473022; MAD; 6; corr
template_0; 2012-12-20T09:36:53.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 0.8549472093582153; 0.8426876664161682; MAD; 6; corr
template_71; 2012-12-20T10:22:41.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -0.9602278470993042; 0.8067504167556763; MAD; 6; corr
template_70; 2012-12-20T11:02:39.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.1038072109222412; 0.8830277919769287; MAD; 6; corr
