Template name; Detection time (UTC); Number of channels; Channel list; Detection value; Threshold; Threshold type; Input threshold; Detection type
tempate_412; 2013-02-24T02:34:40.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.6197559833526611; 1.3498419523239136; MAD; 5; corr
tempate_172; 2012-08-21T16:43:13.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 2.057596445083618; 1.7883068323135376; MAD; 5; corr
tempate_146; 2013-08-23T09:36:34.500001Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.1892728805541992; 0.9208241105079651; MAD; 5; corr
tempate_495; 2013-12-06T18:48:53.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.5809003114700317; 1.3126673698425293; MAD; 5; corr
tempate_443; 2012-02-18T05:16:30.500001Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.1766414642333984; 0.9084692001342773; MAD; 5; corr
tempate_173; 2013-09-02T13:03:14.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.1756956577301025; 0.907668948173523; MAD; 5; corr
tempate_146; 2013-11-18T01:14:46.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.5457940101623535; 1.2778998613357544; MAD; 5; corr
tempate_14; 2013-11-28T22:36:39.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.1294856071472168; 0.8620179891586304; MAD; 5; corr
tempate_350; 2013-10-28T00:48:42.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.1755692958831787; 0.9083716869354248; MAD; 5; corr
tempate_444; 2013-10-01T04:50:34.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.5169970989227295; 1.2503992319107056; MAD; 5; corr
tempate_473; 2013-07-23T13:58:15.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.3080424070358276; 1.0441850423812866; MAD; 5; corr
tempate_412; 2012-02-22T16:53:32.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.7612518072128296; 1.4980723857879639; MAD; 5; corr
tempate_311; 2012-07-17T00:57:01.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.014990210533142; 0.7525597810745239; MAD; 5; corr
tempate_212; 2012-12-28T15:18:48.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.5063806772232056; 1.2444348335266113; MAD; 5; corr
tempate_172; 2012-11-29T14:59:01.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.949472188949585; 1.687788724899292; MAD; 5; corr
tempate_18; 2013-02-07T14:42:41.500001Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; -1.4772611856460571; 1.2167391777038574; MAD; 5; corr
tempate_380; 2012-11-29T03:14:42.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.2131837606430054; 0.9526853561401367; MAD; 5; corr
tempate_495; 2013-04-07T23:23:57.500000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.4852871894836426; 1.2250452041625977; MAD; 5; corr
tempate_61; 2012-10-26T06:08:15.000000Z; 3; [('PIG2', 'HHE'), ('PIG2', 'HHN'), ('PIG2', 'HHZ')]; 1.9438672065734863; 1.6836717128753662; MAD; 5; corr
